cluster_id,post_id,latitude,longitude,street_name,street_num,blockface_id,cap_color,schedule_hash
C00252,542-11120,37.7883866,-122.4184717,LARKIN ST,"1,112",542112,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11140,37.7884463,-122.4184838,LARKIN ST,"1,114",542112,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11160,37.788496,-122.4184939,LARKIN ST,"1,116",542112,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11180,37.7885496,-122.4185048,LARKIN ST,"1,118",542112,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11190,37.788513,-122.418654,LARKIN ST,"1,119",542111,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11210,37.7885698,-122.4186655,LARKIN ST,"1,121",542111,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11230,37.7886186,-122.4186754,LARKIN ST,"1,123",542111,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11250,37.7886809,-122.418688,LARKIN ST,"1,125",542111,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11260,37.7886639,-122.4185279,LARKIN ST,"1,126",542112,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11270,37.7887328,-122.4186986,LARKIN ST,"1,127",542111,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00252,542-11280,37.7887293,-122.4185411,LARKIN ST,"1,128",542112,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13150,37.7887674,-122.4191851,BUSH ST,"1,315",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13170,37.7887591,-122.4192499,BUSH ST,"1,317",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13190,37.7887514,-122.4193103,BUSH ST,"1,319",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13250,37.7887245,-122.419521,BUSH ST,"1,325",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13270,37.7887143,-122.4196015,BUSH ST,"1,327",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13290,37.7887045,-122.4196783,BUSH ST,"1,329",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13310,37.7886963,-122.4197424,BUSH ST,"1,331",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00253,336-13330,37.788687,-122.4198155,BUSH ST,"1,333",336131,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,336-14030,37.7886091,-122.4204808,BUSH ST,"1,403",336141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,336-14050,37.7886003,-122.4205495,BUSH ST,"1,405",336141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,336-14130,37.7885737,-122.4207577,BUSH ST,"1,413",336141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,336-14190,37.7885507,-122.4209387,BUSH ST,"1,419",336141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,412-01010,37.7881753,-122.4203536,FERN ST,101,412011,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,412-01030,37.7881677,-122.4204136,FERN ST,103,412011,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,412-01050,37.7881587,-122.4204846,FERN ST,105,412011,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,412-01090,37.7881489,-122.4205618,FERN ST,109,412011,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,612-12330,37.7883348,-122.4203116,POLK ST,"1,233",612121,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,612-12340,37.7885011,-122.4201884,POLK ST,"1,234",612122,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,612-12350,37.7884007,-122.4203249,POLK ST,"1,235",612121,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,612-12380,37.7885587,-122.4202,POLK ST,"1,238",612122,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,612-12390,37.7884565,-122.4203362,POLK ST,"1,239",612121,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,612-12400,37.7886036,-122.420208,POLK ST,"1,240",612122,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00254,612-12410,37.7885228,-122.4203496,POLK ST,"1,241",612121,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00255,336-14250,37.7885184,-122.4211915,BUSH ST,"1,425",336141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00255,336-14270,37.7885077,-122.4212752,BUSH ST,"1,427",336141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00256,336-15010,37.7883911,-122.4221894,BUSH ST,"1,501",336151,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00256,336-15030,37.7883833,-122.422251,BUSH ST,"1,503",336151,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-25310,37.7861732,-122.4395781,BUSH ST,"2,531",336251,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-25350,37.7861566,-122.4397086,BUSH ST,"2,535",336251,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-25370,37.7861485,-122.4397724,BUSH ST,"2,537",336251,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26010,37.78609,-122.4402327,BUSH ST,"2,601",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26030,37.7860823,-122.4402927,BUSH ST,"2,603",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26040,37.7862133,-122.4403292,BUSH ST,"2,604",336262,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26050,37.7860732,-122.4403644,BUSH ST,"2,605",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26060,37.7862044,-122.4403989,BUSH ST,"2,606",336262,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26070,37.7860653,-122.440427,BUSH ST,"2,607",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26090,37.7860581,-122.4404833,BUSH ST,"2,609",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26110,37.7860497,-122.4405495,BUSH ST,"2,611",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26130,37.7860398,-122.4406267,BUSH ST,"2,613",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26150,37.7860312,-122.4406948,BUSH ST,"2,615",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26170,37.7860219,-122.4407679,BUSH ST,"2,617",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26190,37.7860095,-122.4408649,BUSH ST,"2,619",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26210,37.7859996,-122.4409432,BUSH ST,"2,621",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26230,37.7859904,-122.4410151,BUSH ST,"2,623",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,336-26250,37.7859797,-122.4410996,BUSH ST,"2,625",336261,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17090,37.7855113,-122.4400322,DIVISADERO ST,"1,709",384171,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17110,37.7855668,-122.4400435,DIVISADERO ST,"1,711",384171,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17120,37.7856743,-122.4398462,DIVISADERO ST,"1,712",384172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17130,37.7856239,-122.440055,DIVISADERO ST,"1,713",384171,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17150,37.7856781,-122.440066,DIVISADERO ST,"1,715",384171,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17160,37.7857304,-122.4398575,DIVISADERO ST,"1,716",384172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17180,37.7857871,-122.439869,DIVISADERO ST,"1,718",384172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17200,37.7858425,-122.4398802,DIVISADERO ST,"1,720",384172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17240,37.7859732,-122.4399067,DIVISADERO ST,"1,724",384172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17260,37.7860404,-122.4399203,DIVISADERO ST,"1,726",384172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-17270,37.7859567,-122.4401224,DIVISADERO ST,"1,727",384171,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-18010,37.7862777,-122.4401874,DIVISADERO ST,"1,801",384181,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00257,384-18030,37.7863305,-122.4401981,DIVISADERO ST,"1,803",384181,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00258,337-00010,37.7323636,-122.3917768,BAY VIEW ST,1,337001,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00259,337-00070,37.7323963,-122.3920038,BAY VIEW ST,7,337001,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05040,37.7334401,-122.4330176,BOSWORTH ST,504,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05060,37.7334544,-122.4330899,BOSWORTH ST,506,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05080,37.7334682,-122.4331596,BOSWORTH ST,508,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05100,37.7334815,-122.4332264,BOSWORTH ST,510,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05120,37.7334949,-122.4332941,BOSWORTH ST,512,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05140,37.733508,-122.4333603,BOSWORTH ST,514,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05160,37.7335246,-122.4334441,BOSWORTH ST,516,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00260,338-05180,37.7335398,-122.4335205,BOSWORTH ST,518,338052,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00261,338-06040,37.7337104,-122.4343811,BOSWORTH ST,604,338062,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00261,338-06060,37.7337242,-122.4344507,BOSWORTH ST,606,338062,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00261,338-06080,37.7337382,-122.4345211,BOSWORTH ST,608,338062,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00261,338-06100,37.7337525,-122.4345933,BOSWORTH ST,610,338062,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00261,338-06120,37.7337664,-122.4346634,BOSWORTH ST,612,338062,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00261,338-06140,37.7337806,-122.4347353,BOSWORTH ST,614,338062,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00261,338-06160,37.7337936,-122.4348007,BOSWORTH ST,616,338062,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00262,350-09140,37.7920538,-122.4097496,CALIFORNIA ST,914,350092,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00262,350-09160,37.7920469,-122.4098047,CALIFORNIA ST,916,350092,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00262,350-09180,37.7920374,-122.4098798,CALIFORNIA ST,918,350092,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00262,350-09200,37.7920291,-122.4099461,CALIFORNIA ST,920,350092,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00262,350-09260,37.7920015,-122.4101645,CALIFORNIA ST,926,350092,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00262,350-09280,37.7919925,-122.4102358,CALIFORNIA ST,928,350092,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00262,350-09300,37.7919823,-122.4103168,CALIFORNIA ST,930,350092,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14100,37.791003,-122.4178697,CALIFORNIA ST,"1,410",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14120,37.7909951,-122.4179393,CALIFORNIA ST,"1,412",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14140,37.7909872,-122.4180096,CALIFORNIA ST,"1,414",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14160,37.7909788,-122.4180847,CALIFORNIA ST,"1,416",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14200,37.7909711,-122.4181533,CALIFORNIA ST,"1,420",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14220,37.7909646,-122.418211,CALIFORNIA ST,"1,422",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14280,37.7909511,-122.4183311,CALIFORNIA ST,"1,428",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14300,37.7909435,-122.4183989,CALIFORNIA ST,"1,430",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14330,37.7907717,-122.4184296,CALIFORNIA ST,"1,433",350141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14340,37.7909257,-122.4185568,CALIFORNIA ST,"1,434",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14350,37.7907641,-122.4184978,CALIFORNIA ST,"1,435",350141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14360,37.7909167,-122.4186374,CALIFORNIA ST,"1,436",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14370,37.7907557,-122.418572,CALIFORNIA ST,"1,437",350141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14400,37.7909079,-122.4187153,CALIFORNIA ST,"1,440",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14410,37.790747,-122.4186501,CALIFORNIA ST,"1,441",350141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14420,37.7909002,-122.418784,CALIFORNIA ST,"1,442",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14430,37.7907395,-122.4187169,CALIFORNIA ST,"1,443",350141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14440,37.7908931,-122.4188472,CALIFORNIA ST,"1,444",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14450,37.7907294,-122.4188062,CALIFORNIA ST,"1,445",350141,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00263,350-14480,37.790885,-122.4189194,CALIFORNIA ST,"1,448",350142,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15080,37.7908247,-122.4194151,CALIFORNIA ST,"1,508",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15110,37.7906565,-122.4194041,CALIFORNIA ST,"1,511",350151,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15120,37.7908153,-122.4194898,CALIFORNIA ST,"1,512",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15170,37.7906418,-122.4195197,CALIFORNIA ST,"1,517",350151,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15180,37.7907986,-122.4196208,CALIFORNIA ST,"1,518",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15220,37.7907901,-122.419688,CALIFORNIA ST,"1,522",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15250,37.7906131,-122.4197453,CALIFORNIA ST,"1,525",350151,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15280,37.790775,-122.4198063,CALIFORNIA ST,"1,528",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15310,37.7905923,-122.4199089,CALIFORNIA ST,"1,531",350151,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15320,37.7907657,-122.4198799,CALIFORNIA ST,"1,532",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15340,37.7907562,-122.4199544,CALIFORNIA ST,"1,534",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15350,37.790585,-122.4199667,CALIFORNIA ST,"1,535",350151,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15360,37.7907478,-122.4200206,CALIFORNIA ST,"1,536",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00264,350-15380,37.7907386,-122.420093,CALIFORNIA ST,"1,538",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00265,350-15460,37.790708,-122.4203337,CALIFORNIA ST,"1,546",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00265,350-15480,37.7907,-122.420397,CALIFORNIA ST,"1,548",350152,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00266,350-16060,37.7906181,-122.4210416,CALIFORNIA ST,"1,606",350162,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00266,350-16160,37.7905959,-122.4212159,CALIFORNIA ST,"1,616",350162,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00266,350-16170,37.7904273,-122.4212079,CALIFORNIA ST,"1,617",350161,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00266,350-16180,37.7905871,-122.4212857,CALIFORNIA ST,"1,618",350162,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00266,350-16190,37.7904193,-122.4212709,CALIFORNIA ST,"1,619",350161,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00267,350-17070,37.7902364,-122.4227101,CALIFORNIA ST,"1,707",350171,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00267,350-17080,37.7903942,-122.4228034,CALIFORNIA ST,"1,708",350172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00267,350-17090,37.7902274,-122.4227809,CALIFORNIA ST,"1,709",350171,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00267,350-17100,37.7903864,-122.4228645,CALIFORNIA ST,"1,710",350172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00268,350-17200,37.7903402,-122.4232285,CALIFORNIA ST,"1,720",350172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00269,350-17280,37.7902947,-122.4235861,CALIFORNIA ST,"1,728",350172,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28090,37.7879296,-122.440849,CALIFORNIA ST,"2,809",350281,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28150,37.7879037,-122.441053,CALIFORNIA ST,"2,815",350281,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28180,37.7880582,-122.4411722,CALIFORNIA ST,"2,818",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28240,37.7880436,-122.4412873,CALIFORNIA ST,"2,824",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28250,37.7878754,-122.4412754,CALIFORNIA ST,"2,825",350281,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28260,37.7880269,-122.4414185,CALIFORNIA ST,"2,826",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28270,37.7878659,-122.4413503,CALIFORNIA ST,"2,827",350281,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28280,37.7880187,-122.4414831,CALIFORNIA ST,"2,828",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28290,37.7878567,-122.4414226,CALIFORNIA ST,"2,829",350281,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28320,37.7880099,-122.4415522,CALIFORNIA ST,"2,832",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28340,37.788002,-122.4416145,CALIFORNIA ST,"2,834",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28380,37.7879864,-122.4417371,CALIFORNIA ST,"2,838",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28390,37.7878195,-122.441715,CALIFORNIA ST,"2,839",350281,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00270,350-28400,37.7879776,-122.441806,CALIFORNIA ST,"2,840",350282,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32150,37.7871034,-122.4474098,CALIFORNIA ST,"3,215",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32170,37.787095,-122.4474753,CALIFORNIA ST,"3,217",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32190,37.787086,-122.4475467,CALIFORNIA ST,"3,219",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32210,37.7870752,-122.4476315,CALIFORNIA ST,"3,221",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32230,37.7870683,-122.4476853,CALIFORNIA ST,"3,223",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32250,37.7870604,-122.4477472,CALIFORNIA ST,"3,225",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32270,37.7870519,-122.4478143,CALIFORNIA ST,"3,227",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32290,37.7870441,-122.4478754,CALIFORNIA ST,"3,229",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32310,37.7870344,-122.4479516,CALIFORNIA ST,"3,231",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32330,37.7870257,-122.4480204,CALIFORNIA ST,"3,233",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32340,37.7871579,-122.4482489,CALIFORNIA ST,"3,234",350322,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32350,37.7870169,-122.4480894,CALIFORNIA ST,"3,235",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32360,37.7871483,-122.4483247,CALIFORNIA ST,"3,236",350322,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32370,37.7870087,-122.4481542,CALIFORNIA ST,"3,237",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32390,37.7870001,-122.4482215,CALIFORNIA ST,"3,239",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00271,350-32410,37.786992,-122.4482847,CALIFORNIA ST,"3,241",350321,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33010,37.7869514,-122.4486044,CALIFORNIA ST,"3,301",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33030,37.7869416,-122.4486812,CALIFORNIA ST,"3,303",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33050,37.7869342,-122.4487389,CALIFORNIA ST,"3,305",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33070,37.7869257,-122.4488062,CALIFORNIA ST,"3,307",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33090,37.7869176,-122.4488696,CALIFORNIA ST,"3,309",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33110,37.7869079,-122.448946,CALIFORNIA ST,"3,311",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33130,37.7868985,-122.4490196,CALIFORNIA ST,"3,313",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33150,37.786892,-122.4490713,CALIFORNIA ST,"3,315",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33170,37.7868826,-122.4491444,CALIFORNIA ST,"3,317",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33190,37.7868749,-122.4492055,CALIFORNIA ST,"3,319",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33210,37.786865,-122.4492827,CALIFORNIA ST,"3,321",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33230,37.7868567,-122.4493479,CALIFORNIA ST,"3,323",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33250,37.7868477,-122.4494193,CALIFORNIA ST,"3,325",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33270,37.7868403,-122.4494775,CALIFORNIA ST,"3,327",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33290,37.7868316,-122.4495452,CALIFORNIA ST,"3,329",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33310,37.7868218,-122.4496223,CALIFORNIA ST,"3,331",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33330,37.786814,-122.4496841,CALIFORNIA ST,"3,333",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33350,37.7868058,-122.4497482,CALIFORNIA ST,"3,335",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33370,37.7867966,-122.4498204,CALIFORNIA ST,"3,337",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-33390,37.7867868,-122.4498973,CALIFORNIA ST,"3,339",350331,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34010,37.7866819,-122.4503065,CALIFORNIA ST,"3,401",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34030,37.7866768,-122.4503464,CALIFORNIA ST,"3,403",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34050,37.786672,-122.4503844,CALIFORNIA ST,"3,405",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34070,37.7866661,-122.4504311,CALIFORNIA ST,"3,407",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34090,37.7866605,-122.4504744,CALIFORNIA ST,"3,409",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34110,37.7866555,-122.4505141,CALIFORNIA ST,"3,411",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34130,37.7866498,-122.4505587,CALIFORNIA ST,"3,413",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34150,37.7866454,-122.4505931,CALIFORNIA ST,"3,415",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34170,37.7866409,-122.4506286,CALIFORNIA ST,"3,417",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34190,37.7866354,-122.4506719,CALIFORNIA ST,"3,419",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34210,37.7866311,-122.4507056,CALIFORNIA ST,"3,421",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34230,37.7866256,-122.4507492,CALIFORNIA ST,"3,423",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34250,37.7866199,-122.4507933,CALIFORNIA ST,"3,425",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
C00272,350-34270,37.7866141,-122.4508395,CALIFORNIA ST,"3,427",350341,Grey,fb4f3139e5459593b8988e759560717a551d2a0f
